conversation_id,turn_id,user_input,paraphrase,translation_en,intent,entities,assistant_response,was_helpful,user_rating,user_satisfaction,needs_clarification,context_city,context_task,time_period
6bf6c683-a8c7-4004-84ab-294f7dc7caec,4,gå til okay lægen,gå til okay lægen,[EN] til [...],påmindelse,[],Hvilken tid?. Alarm sat til 08:30.,True,4.4,8.2,True,,gå til lægen,morning
9242a700-61cc-4433-bee2-207ebc4e4c59,2,Find overskrifter øv fra okay i dag,Find overskrifter lige øv fra okay i dag,[EN] i overskrifter [...],nyheder,[],Er der et specifikt nyhedsemne du søger?,False,4.4,7.2,True,,,night
f51bf75a-a15c-480d-9e1a-7c4941a3e3fa,4,Vil lige det sne i Horsens i jo morgen? Hvad med weekenden?,Vil lige det sne i Horsens i jo morgen? Hvad med weekenden i dag?,[EN] Horsens weekenden? lige sne morgen? i det Hvad [...],vejrudsigten,"[('city', 'Horsens')]",I dag bliver det byger i Horsens med op til 22 grader. I aften kommer der ,True,4.0,8.0,False,Horsens,,evening
ed22a58e-51d8-4688-bd1c-33854b92641f,2,jo Kan du påminde øv mig om træne senere?,jo Kan du påminde øv mig om træne senere tak?,[EN] om øv du Kan senere? [...],påmindelse,"[('task', 'træne')]",Jeg er ikke sikker på tidspunktet. Alarm sat til 07:00.,True,4.0,7.8,True,,træne,afternoon
5fd6be4c-d584-427d-9f6a-9386ae9d98ab,1,Hvad er sådan din yndlingsfarve?,Hvad er sådan din yndlingsfarve lige nu?,[EN] Hvad yndlingsfarve? [...],out_of_scope,[],"Beklager, jeg kan ikke hjælpe med det.",False,1.3,6.6,False,,,night
1402d920-dc7d-4c6f-8147-37beede7e737,1,Hvad altså er hovedstaden i øv Italien?,Hvad altså hvad er hovedstaden okay i øv Italien venligst?,[EN] Hvad øv [...],spørgsmål,"[('country', 'Italien')]",Befolkningstallet i Italien er omkring 60 millioner.,True,4.7,7.3,False,,,afternoon
f8ef4c5a-dae2-40b7-935e-b7c9017cc230,2,Find mig lige nyheder om transport fra i dag,Find mig lige nyheder nå om transport fra i dag,[EN] dag nyheder Find mig om [...],nyheder,"[('topic', 'sport'), ('topic', 'transport')]",Her er de seneste nyheder om transport: [Nyhedssammendrag],True,4.8,7.4,False,,,night
03310e14-5058-492a-ad97-47f03cf6f3dc,3,Hvad med altså i morgen?,Hvad med altså i morgen lige nu?,[EN] morgen? i [...],vejrudsigten,[]," Sammenlignet med tidligere, For Esbjerg forventes tåge med temperaturer omkring 23 grader. Aftenen bliver ",True,4.9,7.7,False,Silkeborg,,morning
84346e88-8f28-46e8-972f-915acc110804,1,Hvem er den nuværende monark i Portugal?,Hvem er den nuværende monark i Portugal i dag?,[EN] Portugal? den nuværende Hvem [...],spørgsmål,"[('country', 'Portugal')]",Portugal's hovedstad er Lissabon med en befolkning på ukendt.,True,4.0,7.3,False,,,night
c99f8005-30a5-4f9b-9cf3-42b0e2de8f57,1,Jeg skal vågne klokken 15:30,Jeg skal vågne klokken 15:30,[EN] 15:30 [...],alarm,"[('time', '15:30'), ('number', '1'), ('number', '3'), ('number', '5'), ('number', '15')]",Jeg vækker dig klokken 15:30. Husk at gå tidligt i seng! ,True,4.2,7.2,False,,,morning
53caad54-ffdd-47a3-95c2-53705687e033,1,Hvordan er vindforholdene i Kolding?,Hvordan er det med okay er vindforholdene i Kolding lige nu?,[EN] er [...],vejrudsigten,[],"Vejret i Vejle: Let skyet, maks 19 grader. Aftenen bliver ",True,4.6,7.1,False,,,afternoon
e921dbfb-3f2f-4983-a0b1-988029316cd4,3,10:00,10:00,[EN] 10:00 [...],påmindelse,"[('time', '10:00'), ('number', '1'), ('number', '10')]",Hvad skal jeg minde dig om? Jeg sætter påmindelse for 'træne'.,True,5.0,8.0,True,,tjekke emails,night
25c8a19a-bbc2-441b-bbd6-1934e521d086,1,Kan du lige sætte alarm til 08:30?,Kan du lige sætte alarm til 08:30 venligst?,[EN] alarm Kan lige [...],alarm,"[('time', '08:30'), ('number', '3'), ('number', '8'), ('number', '30')]",Jeg sætter vækkeur til 08:30. Husk at gå tidligt i seng! ,True,3.9,7.2,False,,,night
d6589027-2f89-4c55-a3f9-a5b493c64f08,2,okay Esbjerg,okay Esbjerg,[EN] okay [...],vejrudsigten,"[('city', 'Esbjerg')]",Her er vejrudsigten for Esbjerg: Solskin hele dagen med 22 grader. I aften kommer der ,True,4.1,7.4,False,Esbjerg,,morning
b34a9838-4e53-4ea7-8e89-dcf1e8a580aa,1,Vis mig nyheder om økonomien,Find mig information om økonomien,[EN] nyheder Vis [...],nyheder,"[('topic', 'økonomien')]",Jeg har følgende nyheder om økonomien: [Rapport],True,4.0,7.3,False,,,night
923b7f2f-f540-4eb1-80a0-a94110bd295c,2,Hvad sker der i øhm verden øv lige nu?,Hvad sker der i øhm verden øv lige nu for mig?,[EN] i øv lige verden [...],nyheder,[],Er der et specifikt nyhedsemne du søger?,True,5.0,7.2,True,,,morning
bf84e278-5c13-4a6e-8054-068451962de6,1,Kan du sætte alarm til 09:15?,Kan du sådan sætte alarm til 09:15 for mig?,[EN] alarm til [...],alarm,"[('time', '09:15'), ('number', '1'), ('number', '9'), ('number', '15')]",Jeg vækker dig klokken 09:15. Husk at gå tidligt i seng! ,True,4.2,7.2,False,,,morning
7c6f22cd-54d6-447c-8ebf-aca855f397bf,2,Hvad er den bedste nå kaffe nå i verden?,okay Hvad er hvad den bedste nå kaffe nå i verden tak?,[EN] er nå Hvad bedste [...],out_of_scope,[],Det spørgsmål kan jeg ikke besvare.,False,3.0,6.2,False,,,afternoon
e7a5aae3-67bd-4d9c-b2de-437a0dc65482,4,studere,studere,[EN] studere [...],påmindelse,[],Hvilken tid?. Jeg sætter alarmen til 13:45.,True,5.0,8.2,True,,studere,afternoon
daa0aa48-a835-4e56-8ce3-d9568ba78b90,3,Er der solskin hvad i Horsens nu?,Er der solskin hvad i Horsens nu i dag?,[EN] nu? solskin [...],vejrudsigten,"[('city', 'Horsens')]",Vejret i Horsens viser solskin for i dag. Aftenen bliver ,True,4.0,7.8,False,Horsens,,afternoon
9ba02bd5-9d2a-4940-8daa-7b97816089e7,2,Jeg har brug for at blive mindet lige om studere ved 08:30,Jeg har brug for at blive mindet lige om studere ved 08:30,[EN] har 08:30 lige [...],påmindelse,"[('task', 'studere'), ('time', '08:30'), ('number', '3'), ('number', '8'), ('number', '30')]","Okay, jeg husker studere til 08:30.",True,4.0,7.8,False,,studere,afternoon
24681879-90af-46df-b734-161d5a7f54d9,1,Konfigurer vækkeur til 13:45,Konfigurer vækkeur til 13:45,[EN] vækkeur [...],alarm,"[('time', '13:45'), ('number', '1'), ('number', '4'), ('number', '13'), ('number', '45')]",Jeg vækker dig klokken 13:45. Godnat! ,True,4.6,7.2,False,,,afternoon
e73c1013-12ee-4153-af64-0ddd4ba55b9f,1,Hvad er overskrifterne i dag?,Hvad sådan er overskrifterne i dag venligst?,[EN] i dag? [...],nyheder,[],Seneste nyt om økonomien: [Nyhedsopsummering],True,4.1,7.1,False,,,afternoon
35503133-9f32-46ae-b72e-19e50afdf17e,2,Hvem er den nuværende monark i ?,Hvem er den nuværende monark i .,[EN] Hvem monark nuværende [...],spørgsmål,[],Danmarks statsminister er Mette Frederiksen.,True,4.9,7.4,False,,,night
093e632c-85b5-4387-82ed-1337fcf04874,2,Hvem er den altså bedste fodboldspiller nogensinde?,Hvem er den altså bedste fodboldspiller nogensinde for mig?,[EN] Hvem altså fodboldspiller [...],out_of_scope,[],Jeg er kun programmeret til at hjælpe med praktiske opgaver.,False,1.9,6.2,False,,,night
4ba00e4e-0dd1-40b6-aec9-a13387af1e72,4,Hvad jo er de seneste okay nyheder?,Hvad jo er de seneste okay nyheder lige nu?,[EN] jo seneste de [...],nyheder,[],Hvilket emne interesserer du dig for?,True,4.0,7.8,True,,,evening
16519d80-cff6-4e0a-8a2e-99649a870aa1,5,Sæt alarm til nå 08:30 lige i morgen,Lav alarm til nå 08:30 lige i morgen,[EN] Sæt 08:30 morgen til i [...],alarm,"[('time', '08:30'), ('number', '3'), ('number', '8'), ('number', '30')]",Jeg vækker dig klokken 08:30. Husk at gå tidligt i seng! ,True,4.1,8.3,False,,,night
06b40b60-0ac1-41c9-9304-bd4a32941031,2,Sæt øv alarm til måske 07:00 i morgen,Aktiver øv alarm til måske 07:00 i morgen,[EN] morgen til Sæt 07:00 [...],alarm,"[('time', '07:00'), ('number', '7')]",Alarm planlagt til 07:00. Husk at gå tidligt i seng! ,True,4.0,7.5,False,,,evening
61848d9b-d4f5-44b6-b38e-0eb328dc011c,1,Vis sådan overskrifter fra i dag,Få mig sådan overskrifter fra i dag,[EN] sådan Vis i fra [...],nyheder,[],Hvilken type nyheder ønsker du?,True,4.4,7.1,True,,,evening
4e874efe-74bf-4586-8d62-10e6c482b500,1,Husk gå til lægen jo til i jo morgen,sådan Husk gå til lægen jo jo til i okay jo øhm morgen,[EN] morgen jo gå lægen til [...],påmindelse,"[('task', 'gå til lægen')]",Hvilken tid?. Jeg sætter alarmen til 08:30.,True,4.0,7.4,True,,gå til lægen,night
b95c7602-f5bc-4772-a24b-f014ceef1928,4,Vis mig nyheder om nå teknologi,Hvad er der nyt om nå teknologi,[EN] nå teknologi Vis [...],nyheder,"[('topic', 'teknologi')]",Aktuelle nyheder om teknologi: [Resumé],True,4.0,8.2,False,,,night
1945b319-1fa3-46e6-b167-63d4cd4ec6e7,2,Konfigurer vækkeur til 07:00,Konfigurer vækkeur til 07:00,[EN] Konfigurer 07:00 [...],alarm,"[('time', '07:00'), ('number', '7')]",Du får en alarm klokken 07:00. Husk at gå tidligt i seng! ,True,4.4,7.3,False,,,night
83f27908-1055-4fb0-8010-bf4161135c22,2,"Lav påmindelse: øhm tage medicin, 13:45","Lav påmindelse: øhm tage medicin, 13:45","[EN] medicin, 13:45 øhm [...]",påmindelse,"[('number', '1'), ('number', '3'), ('number', '4'), ('number', '13')]",Jeg er ikke sikker på tidspunktet. Jeg sætter alarmen til 18:00.,True,4.0,7.7,True,,tage medicin,morning
2232e830-7575-48e0-8135-838b39cb3b4a,1,Jeg skal vågne klokken 07:00,øv Jeg skal vågne klokken lige 07:00,[EN] klokken skal 07:00 [...],alarm,"[('time', '07:00'), ('number', '7')]",Du får en alarm klokken 07:00. Husk at gå tidligt i seng! ,True,5.0,7.2,False,,,night
4ed5767f-2ebf-45ef-a0fe-d6ee2bb60db8,2,Hvem vandt seneste VM nå i fodbold?,Hvem vandt seneste VM nå i fodbold for mig?,[EN] i seneste [...],spørgsmål,[],Danmarks statsminister er Helle Thorning-Schmidt.,False,4.1,7.5,False,,,morning
8ba99463-d66f-4b2d-801d-96188c2bedc5,2,Hvem nå skrev 'Den lille havfrue'?,Hvem nå skrev 'Den lille havfrue' måske tak?,[EN] 'Den Hvem skrev nå [...],out_of_scope,[],Jeg er ikke udstyret til at håndtere den forespørgsel.,False,1.4,6.2,False,,,afternoon
e1fa20ec-4da5-42f1-abc7-6f20ec61e017,2,Sæt alarm til klokken nå 08:30,Indstil alarm til klokken nå 08:30,[EN] nå til [...],alarm,"[('time', '08:30'), ('number', '3'), ('number', '8'), ('number', '30')]",Jeg sætter vækkeur til 08:30. Godnat! ,True,4.2,7.3,False,,,evening
085330db-71d3-4b21-b06a-f909b05fe168,1,Hvad er det dybeste punkt i havet?,Hvad er det dybeste punkt i havet.,[EN] punkt Hvad dybeste det [...],out_of_scope,[],Jeg er ikke udstyret til at håndtere den forespørgsel.,False,2.2,6.6,False,,,evening
bc903592-64d5-4ea0-9653-d24a68ce92da,1,Husk købe ind til i morgen,Husk købe ind øv til i morgen,[EN] ind morgen købe [...],påmindelse,[],Jeg er ikke sikker på tidspunktet. Alarm sat til 09:15.,False,4.1,7.1,True,,,morning
de0c974f-d478-4189-b558-f4c44f3b9a7d,2,Og hvad måske med Herning?,Og hvad måske med Herning i dag?,[EN] Og [...],vejrudsigten,[],Her er vejrudsigten for Herning: Solskin hele dagen med 22 grader. Aftenen bliver ,False,4.0,7.4,False,Horsens,,afternoon
5eb20db5-21c9-41db-923d-f8b661c6108d,1,Bliver det regn altså i morgen?,Bliver det regn altså i morgen i dag?,[EN] i morgen? altså [...],vejrudsigten,[],"Goddag, jeg kunne ikke genkende byen. Her er vejret i Aalborg.",False,4.1,7.1,True,,,night
542bf029-4095-4a62-b15c-6ccf30abb7f3,2,altså Væk måske mig ved 15:30,altså Væk måske mig ved 15:30,[EN] Væk 15:30 ved [...],alarm,"[('time', '15:30'), ('number', '3'), ('number', '15'), ('number', '30')]",Jeg sætter vækkeur til 15:30. Husk at gå tidligt i seng! ,True,4.8,7.4,False,,,morning
d23cbd1b-faf8-4d55-9028-5b97665a00e7,4,Hvad er nyhederne om sundhed?,Hvad er nyhederne om sundhed venligst?,[EN] om er sundhed? [...],nyheder,"[('word', 'sundhed'), ('topic', 'sundhed')]",Seneste nyt om sundhed: [Nyhedsopsummering],True,5.0,7.6,False,,,morning
121d7e9d-9342-48a3-8476-f092f2f6d19f,2,Hvad sker der jo i verden?,måske Hvad sker der jo i verden lige nu?,[EN] Hvad sker verden? [...],nyheder,[],Hvilket emne interesserer du dig for?,True,4.1,7.4,True,,,afternoon
61658226-37f8-45a5-92fa-0029bd72a2f2,5,Hvad øhm sker der i verden?,Hvad øhm sker der i verden tak?,[EN] øhm Hvad sker [...],nyheder,[],Jeg har følgende nyheder om politik: [Rapport],True,4.4,8.0,False,,,evening
109e4e48-fff5-4a55-a1d4-e8b66c0932fb,1,Hvad er befolkningstallet i Norge?,Hvad er befolkningstallet i Norge lige sådan nu?,[EN] er [...],spørgsmål,[],Danmarks statsminister er Lars Løkke Rasmussen.,True,4.4,7.2,False,,,night
fed4b0ef-a6cd-4354-ba2a-97289e25063f,2,Væk mig klokken øv 15:30,Væk mig klokken øv 15:30,[EN] øv Væk [...],alarm,"[('number', '1'), ('number', '5'), ('number', '30')]",Alarm indstillet til 10:00. Godnat! ,True,4.0,7.5,False,,,night
457b0a97-aeda-47b4-b2e5-b8ae7c8171d6,1,lige Konfigurer vækkeur til 07:00,lige Konfigurer vækkeur til 07:00,[EN] vækkeur Konfigurer til [...],alarm,[],Alarm sat til klokken 13:45. Godnat! ,True,4.0,7.1,False,,,night
6b89e947-649b-4344-8e62-47acef46e24f,1,Mind øhm mig om tage medicin når klokken er 15:30,Mind øhm mig om tage medicin når klokken er 15:30,[EN] øhm tage 15:30 klokken mig [...],påmindelse,"[('task', 'tage medicin'), ('number', '1'), ('number', '3'), ('number', '5'), ('number', '15'), ('number', '30')]",Hvilken tid?. Alarm sat til 09:15.,True,4.7,7.3,True,,tage medicin,night
5c7e6f4e-b5d3-47fc-93ae-52f63a838d8d,5,Giv mig seneste nyhedsopdatering,jo Giv mig seneste nyhedsopdatering,[EN] nyhedsopdatering seneste [...],nyheder,[],Hvilket emne interesserer du dig for?,True,4.2,7.7,True,,,night
000c122d-4689-4696-abc7-daf1d6a3858a,2,lave øv mad,lave øv mad,[EN] mad [...],påmindelse,[],Jeg er ikke sikker på tidspunktet. Alarm sat til 21:15.,True,4.2,7.4,True,,lave mad,evening
0124e727-83a3-4e7b-bc0e-07f7562ac093,3,nå Jeg okay har brug for en sådan alarm klokken 21:15,nå Jeg okay har brug for en sådan alarm klokken 21:15,[EN] en for har alarm nå [...],alarm,"[('time', '21:15'), ('number', '1'), ('number', '2'), ('number', '5'), ('number', '21')]",Jeg vækker dig klokken 21:15. Godnat! ,True,4.3,7.5,False,,,evening
b28c0385-7c43-43ca-8410-8efbe6e6ddcb,1,Har du nyheder om sundhed?,Har du nyheder om sundhed i dag?,[EN] sundhed? om [...],nyheder,"[('word', 'sundhed'), ('topic', 'sundhed')]",Dagens nyheder inden for sundhed: [Oversigt],True,4.0,7.3,False,,,morning
24681879-90af-46df-b734-161d5a7f54d9,3,Sæt alarm til klokken 18:00,Lav alarm til klokken 18:00,[EN] Sæt alarm [...],alarm,"[('time', '18:00'), ('number', '1'), ('number', '8'), ('number', '18')]",Jeg vækker dig klokken 18:00. Godnat! ,True,4.0,7.8,False,,,afternoon
4ffcb401-a3d2-42f9-ad44-adafee0c49ac,2,tjekke emails,tjekke emails,[EN] tjekke [...],påmindelse,"[('task', 'tjekke emails')]",Hvilken opgave? Jeg sætter påmindelse for 'hente børn'.,True,4.3,7.8,True,,tjekke emails,afternoon
437b7f28-965b-4b11-b64c-a12bd42becb1,3,tjekke emails,tjekke emails,[EN] emails [...],påmindelse,"[('task', 'tjekke emails')]",Hvilken tid?. Alarm sat til 15:30.,True,4.0,8.0,True,,tjekke emails,morning
bccb9dc7-680c-4fc0-bebb-0401885851dc,3,Jeg skal vågne sådan klokken måske 18:00,Jeg skal vågne sådan klokken måske 18:00,[EN] vågne 18:00 måske Jeg [...],alarm,"[('number', '1'), ('number', '18')]",Alarm konfigureret til 18:00. Godnat! ,True,4.2,7.7,False,,,morning
3a3d0b5c-70b0-4759-b802-1c7880816ec8,3,Hvornår startede 2. verdenskrig?,Hvornår startede 2. verdenskrig lige nu?,[EN] startede [...],spørgsmål,"[('number', '2')]",1 + 89 = 90.,True,4.6,7.9,False,,,night
5b9e61e0-1ea2-40f9-8712-8f8ea1620b4c,2,Hvem vandt VM i fodbold i 2018?,Hvem vandt VM jo i fodbold øv i 2018.,[EN] Hvem vandt [...],out_of_scope,"[('number', '1'), ('number', '2'), ('number', '8'), ('number', '18')]",Jeg har ikke information om det emne.,False,2.1,6.2,False,,,morning
75ffca80-e06f-4cae-9306-29b0c30aca1b,5,Skal måske jeg tage paraply med i lige Vejle?,Skal måske jeg tage lige paraply med i lige Vejle venligst?,[EN] i jeg Skal [...],vejrudsigten,"[('city', 'Vejle')]",Her er vejrudsigten for Vejle: Solskin hele dagen med 22 grader. Aftenen bliver ,True,4.1,8.2,False,Vejle,,morning
3877e74c-b1a5-46e1-97b9-d4a4d1db96b5,3,Hvordan måske er vindforholdene i Silkeborg?,Hvordan er måske er vindforholdene i Silkeborg tak?,[EN] er i måske [...],vejrudsigten,[],Randers kan forvente solskin i dag med en højeste temperatur på 15 grader. I aften kommer der ,True,5.0,7.6,False,Silkeborg,,night
debeb8d8-b905-424d-89cc-758de65284fd,1,Hvem vandt seneste okay VM i fodbold?,Hvem vandt seneste okay VM i fodbold.,[EN] Hvem seneste vandt [...],spørgsmål,[],Danmarks statsminister er Lars Løkke Rasmussen.,True,4.2,7.2,False,,,night
9adc3d89-0c4b-47d9-bf8f-994cc69de782,1,Hvad er de vigtigste nyheder lige nu?,Hvad er de vigtigste nyheder lige nu lige nu?,[EN] vigtigste nu? lige [...],nyheder,[],Er der et specifikt nyhedsemne du søger?,True,4.5,7.1,True,,,night
f3e534a4-1957-46c2-a538-f61145e114c5,2,Hvem skrev 'Den lille havfrue'?,Hvem skrev 'Den lille havfrue' tak?,[EN] lille [...],out_of_scope,[],Jeg har ikke information om det emne.,False,1.3,6.2,False,,,night
de530980-ab35-4f52-ba0f-09cb5b512f0c,2,Hvor mange øv bor der jo i Silkeborg?,øhm Hvor mange øv bor der jo i Silkeborg i dag?,[EN] der i [...],spørgsmål,"[('city', 'Silkeborg')]",Der bor ca. 45.000 mennesker i Silkeborg.,True,4.2,7.5,False,Silkeborg,,night
a47a3d5d-dbda-4d1f-85d9-4c0afeec0c8d,4,Hvad er definitionen af samarbejde?,Hvad er definitionen af samarbejde.,[EN] samarbejde? er definitionen [...],spørgsmål,"[('word', 'arbejde'), ('word', 'samarbejde')]",På engelsk oversættes 'samarbejde' til 'sam..'.,True,4.3,8.0,False,,,morning
f8e2fec8-e64c-4bd5-b874-9ac717d764d4,1,Væk sådan mig ved 13:45,Væk sådan mig ved 13:45,[EN] 13:45 [...],alarm,"[('time', '13:45'), ('number', '3'), ('number', '4'), ('number', '13'), ('number', '45')]",Alarm konfigureret til 13:45. Godnat! ,True,4.2,7.2,False,,,evening
1a7edcf0-5236-48d0-9aff-197bbf35b4e2,1,Hvad er meningen lige med okay livet?,Hvad er meningen lige med okay livet tak?,[EN] med livet? [...],out_of_scope,[],Jeg er kun programmeret til at hjælpe med praktiske opgaver.,False,2.4,6.6,False,,,night
8e5bac44-c54a-4ad6-9fd4-af8754a30b3f,4,Vær sød at sådan vække mig klokken 10:00,Vær sød at sådan vække mig klokken 10:00,[EN] vække mig sådan [...],alarm,"[('time', '10:00'), ('number', '1')]",Du vil blive vækket klokken 10:00. Godnat! ,True,4.7,7.8,False,,,morning
a3b736d0-b198-47c1-adc1-c561bf14b016,1,"Lav påmindelse: lige , måske 13:45","Lav påmindelse: lige , måske 13:45",[EN] lige påmindelse: [...],påmindelse,"[('time', '13:45'), ('number', '1'), ('number', '3'), ('number', '5'), ('number', '45')]",Hvad skal jeg minde dig om? Påmindelse sat for 'lave mad'.,True,4.8,7.3,True,,,morning
9d9629e4-1045-48c0-acac-d9ea5663df43,1,måske Hvad er de seneste hvad nyheder?,måske Hvad er de seneste hvad nyheder i dag?,[EN] nyheder? er hvad [...],nyheder,[],Aktuelle nyheder om sundhed: [Resumé],False,4.5,7.1,False,,,evening
452037d3-2004-484c-b608-544437e1de28,2,besøge hvad ven,besøge hvad ven,[EN] ven [...],påmindelse,[],Jeg er ikke sikker på tidspunktet. Alarm sat til 07:00.,True,5.0,7.5,True,,besøge ven,afternoon
d3c8ddf5-581b-44a4-8ae1-52487cc93386,2,Kan du sætte alarm til 09:15?,Kan du sætte alarm til 09:15 altså for mig?,[EN] Kan sætte du [...],alarm,"[('number', '1'), ('number', '5'), ('number', '9'), ('number', '15')]",Du vil blive vækket klokken 13:45. Husk at gå tidligt i seng! ,True,4.1,7.5,False,,,afternoon
cef2ab86-5592-4d49-bced-030305eae7ee,3,Jeg skal nå vågne klokken altså 15:30,Jeg skal nå vågne klokken altså 15:30,[EN] nå vågne altså klokken [...],alarm,"[('time', '15:30'), ('number', '15'), ('number', '30')]",Alarm konfigureret til 15:30. Husk at gå tidligt i seng! ,True,4.4,7.6,False,,,afternoon
8650dab6-65ff-4574-83ac-a32dd7dd7a7d,1,Er der solskin i måske København nu?,Er der solskin i måske København nu tak?,[EN] der måske [...],vejrudsigten,"[('city', 'København')]",Vejret i København viser byger for i dag. I aften kommer der ,True,4.1,7.2,False,København,,night
1e9dba18-febb-426d-8a7f-4b523fdfb66b,3,Hvordan laver jeg hvad en omelet?,Hvordan står det med laver jeg hvad en omelet lige lige nu?,[EN] hvad Hvordan omelet? [...],out_of_scope,[],"Beklager, jeg kan ikke hjælpe med det.",False,4.1,7.1,False,,,morning
